,catégorie,rang,année,pays,temps net,Age,vitesse
29809,Hommes II,---,1984,CH,--------,31.0,
29814,Hommes II,871.,1977,CH,"33.34,7",38.0,13.175997840885238
29819,Hommes II,1598.,1976,F,"37.39,0",39.0,11.75127039315325
29820,Femmes III,1124.,1973,F,"35.12,8",42.0,12.507970849464815
29821,Hommes II,1963.,1985,CH,"42.28,5",30.0,10.390918765519688
29822,Hommes II,532.,1976,CH,"31.49,2",39.0,13.952114822812144
29823,Femmes III,850.,1974,F,"29.38,3",41.0,14.953544566586125
29825,Hommes VI,41.,1944,CH,"42.48,1",71.0,10.342976860243404
29827,Hommes III,780.,1973,CH,"33.58,4",42.0,13.083015721772272
29830,Femmes IV,528.,1963,F,"35.57,4",52.0,12.351155338168326
29832,Hommes IV,796.,1959,F,"40.06,4",56.0,10.966952875399361
29833,Hommes IV,75.,1963,CH,"30.31,5",52.0,14.493814943097476
29839,Hommes III,1908.,1968,CH,"44.32,0",47.0,9.913808664259928
29840,Femmes III,354.,1972,CH,"25.36,2",43.0,17.32434350603265
29841,Hommes II,248.,1976,CH,"30.03,5",39.0,14.62893291160313
29842,Femmes I,438.,1990,CH,"25.36,7",25.0,17.32092876571924
29845,Hommes II,543.,1982,F,"31.52,6",33.0,13.937067817039905
29847,Hommes III,1755.,1968,CH,"41.01,1",47.0,10.713710955597278
29854,Femmes III,719.,1973,F,"28.28,7",42.0,15.53293032134903
29856,Femmes II,968.,1977,CH,"30.09,8",38.0,14.59831218021131
29859,Femmes IV,301.,1961,CH,"27.50,9",54.0,15.972227271074923
29860,Hommes I,553.,1986,CH,"32.35,0",29.0,13.58207109737249
29861,Hommes III,1677.,1975,CH,"40.04,3",40.0,10.972704342831458
29862,Hommes V,205.,1955,CH,"40.50,7",60.0,10.84701409632903
29863,Femmes IV,206.,1958,CH,"26.34,4",57.0,16.678560583054963
29864,Femmes IV,128.,1959,CH,"25.14,3",56.0,17.475241617945354
29865,Femmes IV,324.,1959,CH,"28.10,4",56.0,15.63407344150299
29866,Hommes I,588.,1991,CH,"32.48,8",24.0,13.524378231962572
29867,Hommes III,795.,1972,CH,"34.04,1",43.0,12.907376399048209
29868,Hommes III,1535.,1975,I,"38.45,6",40.0,11.425525275639691
29870,Femmes IV,175.,1959,CH,"26.08,8",56.0,16.842226310947563
29871,Hommes II,1998.,1976,F,"43.07,9",39.0,10.199401100304094
29875,Hommes III,755.,1974,CH,"33.48,5",41.0,13.121696281917277
29877,Femmes I,1040.,1989,CH,"30.27,7",26.0,14.512005812993362
29878,Femmes II,925.,1985,CH,"29.44,6",30.0,14.921551314270191
29882,Hommes III,714.,1969,F,"33.38,8",46.0,13.15981789864622
29884,Femmes I,954.,1988,CH,"29.28,8",27.0,15.002048620595469
29889,Hommes I,182.,1995,F,"29.32,4",20.0,14.983631155367618
29892,Femmes II,1049.,1976,CH,"31.06,4",39.0,14.144347154262169
29899,Hommes V,264.,1946,F,"43.17,9",69.0,10.175779893003543
29900,Femmes III,1082.,1970,CH,"33.05,2",45.0,13.293597966840132
29901,Hommes IV,692.,1965,CH,"38.40,3",50.0,11.441293648933678
29902,Femmes II,877.,1980,F,"29.20,4",35.0,15.045199287768797
29905,Hommes IV,---,1965,F,--------,50.0,
29908,Hommes III,77.,1974,CH,"28.34,4",41.0,15.501693480101608
29911,Hommes I,1346.,1987,F,"43.18,4",28.0,10.17460170433494
29913,Femmes III,566.,1966,F,"27.17,5",49.0,16.16853725850966
29917,Hommes I,328.,1986,CH,"30.52,0",29.0,14.39646133682831
29918,Femmes I,---,1987,F,--------,28.0,
29922,Hommes III,1896.,1970,F,"44.17,2",45.0,9.947025264873677
29923,Hommes I,1352.,1990,CH,"43.41,8",25.0,10.119765995669999
29925,Femmes I,948.,1988,CH,"29.25,5",27.0,15.01897111604854
29926,Femmes I,148.,1989,CH,"23.18,6",26.0,18.95022858621582
29927,Escaladelite Hommes,343.,1961,F,"29.22,1",54.0,15.036446391293934
29930,Hommes III,884.,1967,CH,"34.31,0",48.0,12.806178956572428
29940,Femmes III,105.,1968,CH,"22.56,2",47.0,19.474337381437817
29941,Hommes II,1453.,1984,CH,"36.41,1",31.0,12.067232429760237
29942,Femmes V,41.,1951,CH,"27.21,5",64.0,16.14477310306816
29944,Femmes III,---,1974,CH,--------,41.0,
29945,Hommes I,534.,1990,CH,"32.25,5",25.0,13.622074097039219
29946,Hommes I,1052.,1986,CH,"36.33,8",29.0,12.091474489515107
29948,Hommes I,834.,1987,CH,"34.31,3",28.0,12.805059306968204
29949,Hommes II,348.,1984,CH,"30.40,1",31.0,14.452814052169337
29950,Femmes II,249.,1982,CH,"24.44,5",33.0,17.974227858457763
29951,Femmes III,576.,1971,CH,"27.22,0",44.0,16.14180749448935
29952,Femmes II,223.,1980,CH,"24.29,1",35.0,18.088180807706557
29953,Hommes III,29.,1975,CH,"27.17,6",40.0,16.167942302031207
29959,Escaladelite Hommes,359.,1979,CH,"30.21,1",36.0,14.543709244976997
29963,Femmes IV,145.,1962,F,"25.33,9",53.0,17.34006866885039
29967,Femmes IV,526.,1964,CH,"35.48,7",51.0,12.38143545523713
29969,Hommes II,532.,1981,CH,"31.49,2",34.0,13.952114822812144
29971,Femmes I,106.,1990,CH,"22.45,4",25.0,19.568005700543335
29974,Escaladelite Hommes,156.,1977,CH,"26.05,7",38.0,16.862263499251643
29976,Hommes II,---,1983,CH,--------,32.0,
29979,Hommes II,850.,1976,CH,"33.28,3",39.0,13.201334014361686
29980,Hommes I,642.,1987,CH,"33.08,9",28.0,13.278733113723595
29981,Hommes VI,43.,1945,CH,"43.00,4",70.0,10.217189098688495
29982,Femmes I,---,1988,CH,--------,27.0,
29985,Hommes III,632.,1966,CH,"33.12,5",49.0,13.264301886792454
29986,Femmes V,49.,1946,CH,"27.42,9",69.0,16.01881220605928
29987,Hommes II,545.,1980,CH,"31.52,9",35.0,13.935741698119193
29988,Hommes II,921.,1978,CH,"33.53,8",37.0,13.100960104955576
29990,Hommes II,166.,1982,CH,"29.21,1",33.0,15.041593920098595
29997,Femmes IV,---,1962,CH,--------,53.0,
30000,Hommes III,1032.,1970,CH,"35.14,6",45.0,12.501564900699938
30007,Femmes III,969.,1973,F,"30.57,7",42.0,14.369624227360434
30009,Hommes I,470.,1988,F,"31.58,2",27.0,13.91235513900323
30010,Hommes II,542.,1983,CH,"31.52,4",32.0,13.937952036543587
30013,Hommes II,1558.,1980,CH,"37.23,4",35.0,11.80050491486276
30014,Hommes I,---,1987,CH,--------,28.0,
30015,Hommes II,1300.,1980,F,"35.47,3",35.0,12.386321991373723
30017,Femmes III,390.,1971,F,"25.54,5",44.0,17.20023487962419
30018,Hommes III,560.,1969,F,"32.49,7",46.0,13.520632673785272
30019,Hommes III,591.,1974,CH,"33.00,0",41.0,13.314545454545454
30023,Hommes IV,24.,1963,F,"28.22,3",52.0,15.56815363356128
30027,Escaladelite Femmes,88.,1979,CH,"32.24,1",36.0,13.62798920629013
30029,Hommes IV,567.,1965,F,"37.14,3",50.0,11.829416040707537
30031,Hommes II,364.,1977,CH,"30.47,0",38.0,14.420085329832624
30032,Femmes IV,433.,1965,F,"30.27,5",50.0,14.512964492155245
30034,Hommes II,1794.,1979,E,"39.34,7",36.0,11.166797976974102
30035,Femmes II,---,1979,F,--------,36.0,
30036,Escaladelite Hommes,136.,1984,F,"25.46,4",31.0,17.25494816211122
30037,Hommes I,84.,1990,F,"28.27,2",25.0,15.541171477079798
30040,Hommes III,649.,1973,CH,"33.18,5",42.0,13.240319421425342
30041,Femmes IV,353.,1961,USA,"28.41,2",54.0,15.464592425735606
30044,Hommes III,1957.,1969,CH,"48.18,2",46.0,9.119173135195716
30046,Femmes IV,---,1960,F,--------,55.0,
30049,Femmes III,941.,1968,F,"30.37,9",47.0,14.463280555646993
30050,Hommes II,941.,1978,CH,"33.58,2",37.0,13.083794890119707
30051,Hommes II,1507.,1976,CH,"37.08,6",39.0,11.847597476136547
30052,Hommes I,---,1986,CH,--------,29.0,
30053,Hommes III,---,1972,CH,--------,43.0,
30055,Hommes III,---,1973,CH,--------,42.0,
30062,Hommes IV,90.,1957,F,"30.49,0",58.0,14.41062643489669
30066,Escaladelite Femmes,---,1986,CH,--------,29.0,
30067,Femmes II,967.,1985,CH,"30.09,6",30.0,14.599282296650719
30069,Femmes IV,---,1960,CH,--------,55.0,
30070,Hommes IV,407.,1958,CH,"35.31,4",57.0,12.442090955428442
30072,Femmes I,189.,1988,CH,"23.45,4",27.0,18.733691481197237
30074,Femmes I,504.,1988,CH,"26.06,3",27.0,16.85838161378199
30075,Hommes I,517.,1986,CH,"32.19,8",29.0,13.646189204298404
30078,Hommes IV,807.,1965,CH,"40.17,0",50.0,10.938013442867812
30079,Femmes V,---,1951,F,--------,64.0,
30080,Femmes III,---,1975,F,--------,40.0,
30081,Hommes V,8.,1952,F,"30.23,7",63.0,14.531203492409963
30083,Hommes II,1830.,1979,CH,"40.05,3",36.0,10.969964796644447
30085,Hommes II,554.,1976,CH,"31.56,3",39.0,13.920729968634161
30088,Hommes II,803.,1984,CH,"33.12,3",31.0,13.265102798659543
30089,Hommes II,1352.,1976,CH,"36.02,7",39.0,12.195853110167375
30091,Hommes III,1381.,1969,CH,"37.26,0",46.0,11.792270531400968
30093,Femmes II,---,1978,CH,--------,37.0,
30095,Hommes II,1289.,1979,CH,"35.43,1",36.0,12.401004769834326
30096,Hommes I,58.,1994,F,"28.03,6",21.0,15.671993151662148
30098,Hommes V,263.,1955,F,"43.14,3",60.0,10.184270913010222
30100,Hommes III,641.,1966,F,"33.17,1",49.0,13.245907569865246
30103,Hommes II,443.,1977,F,"31.18,2",38.0,14.09082162786223
30105,Hommes II,---,1978,CH,--------,37.0,
30106,Hommes IV,313.,1964,CH,"34.24,1",51.0,12.83198504716568
30108,Femmes I,692.,1995,CH,"27.19,1",20.0,16.159023206207937
30109,Hommes V,87.,1953,CH,"36.49,2",62.0,12.040447221308781
30111,Hommes II,1798.,1977,CH,"39.39,5",38.0,11.15319202944536
30112,Hommes I,907.,1989,CH,"35.09,9",26.0,12.518305364825212
30113,Hommes I,---,1988,CH,--------,27.0,
30116,Femmes I,---,1988,CH,--------,27.0,
30118,Femmes III,326.,1968,CH,"25.18,4",47.0,17.446791613722997
30119,Femmes III,---,1966,CH,--------,49.0,
30120,Hommes IV,---,1964,CH,--------,51.0,
30123,Hommes IV,195.,1957,CH,"32.53,8",58.0,13.503595795685047
30124,Femmes IV,---,1965,CH,--------,50.0,
30126,Femmes IV,82.,1959,CH,"24.13,1",56.0,18.20811404417554
30129,Femmes II,512.,1976,F,"26.40,7",39.0,16.638770023099934
30130,Hommes II,1616.,1977,F,"37.52,1",38.0,11.710242264331974
30133,Hommes IV,824.,1956,CH,"40.29,3",59.0,10.90462363189636
30138,Hommes III,1970.,1966,CH,"53.02,6",49.0,8.286123788330253
30148,Hommes III,1891.,1969,CH,"43.58,5",46.0,10.080991166685786
30151,Hommes III,97.,1972,CH,"29.10,2",43.0,15.097931413648547
30152,Hommes IV,574.,1960,CH,"37.19,1",55.0,11.81414858433492
30153,Femmes III,509.,1974,CH,"26.53,5",41.0,16.55850763143019
30154,Hommes IV,954.,1962,CH,"43.20,5",53.0,10.169656289781276
30155,Femmes IV,462.,1960,CH,"31.30,0",55.0,14.037699680511183
30165,Hommes I,321.,1989,CH,"30.49,0",26.0,14.41062643489669
30166,Femmes III,---,1974,F,--------,41.0,
30169,Hommes II,1711.,1981,CH,"38.40,5",34.0,11.440697825803932
30170,Hommes III,---,1974,CH,--------,41.0,
30175,Femmes II,955.,1982,CH,"30.02,5",33.0,14.633805162364698
30176,Hommes II,1659.,1982,F,"38.12,6",33.0,11.52441903163196
30177,Femmes II,867.,1977,F,"29.16,7",38.0,15.064284979600233
30178,Femmes II,1239.,1985,CH,"36.35,7",30.0,12.085155540886213
30181,Hommes III,192.,1972,CH,"30.13,4",43.0,14.580872104599457
30182,Femmes I,1055.,1990,F,"30.35,3",25.0,14.475669620795308
30185,Hommes IV,609.,1965,CH,"37.40,8",50.0,11.745615911035072
30186,Hommes II,---,1985,CH,--------,30.0,
30188,Hommes II,1532.,1985,CH,"37.15,6",30.0,11.825277209602758
30192,Hommes I,198.,1993,CH,"29.43,4",22.0,14.927634708160632
30193,Hommes IV,225.,1961,CH,"33.23,8",54.0,13.21920693182502
30194,Femmes III,879.,1966,F,"29.55,5",49.0,14.866520047369312
30196,Hommes I,1267.,1987,CH,"40.05,3",28.0,10.969964796644447
30198,Hommes IV,712.,1957,F,"39.00,6",58.0,11.264420858329489
30199,Hommes II,329.,1980,CH,"30.34,9",35.0,14.477577514909882
30201,Hommes II,741.,1977,CH,"32.57,5",38.0,13.48825786646201
30202,Femmes I,1241.,1991,CH,"34.43,4",24.0,12.760062728698381
30203,Hommes IV,170.,1964,CH,"32.24,9",51.0,13.624608514992712
30205,Femmes I,1164.,1994,CH,"32.11,9",21.0,13.679753416980605
30207,Femmes III,993.,1968,CH,"31.17,5",47.0,14.093985565356856
30209,Femmes II,374.,1982,CH,"25.50,0",33.0,17.230588235294118
30214,Hommes II,---,1981,CH,--------,34.0,
30215,Hommes II,120.,1977,CH,"28.53,8",38.0,15.396313687013805
30217,Hommes V,243.,1950,F,"42.14,5",65.0,10.425435994779926
30221,Femmes I,494.,1991,CH,"26.03,1",24.0,16.87910568168722
30225,Hommes II,---,1976,CH,--------,39.0,
30226,Hommes II,57.,1976,RUS,"27.48,6",39.0,15.985592665356911
30228,Hommes IV,792.,1965,CH,"40.03,4",50.0,10.975171104561124
30230,Femmes IV,15.,1965,CH,"21.39,5",50.0,20.536573965879878
30234,Femmes I,655.,1989,CH,"27.05,5",26.0,16.240251339863242
30240,Hommes II,594.,1984,CH,"32.07,8",31.0,13.697237982417855
30241,Hommes I,1253.,1987,CH,"39.40,4",28.0,11.150644604608669
30243,Hommes I,---,1987,F,--------,28.0,
30245,Femmes I,1115.,1986,CH,"31.19,6",29.0,14.084498012565714
30249,Hommes III,1204.,1971,CH,"36.14,2",44.0,12.15704720270046
30250,Hommes II,1910.,1982,F,"41.21,8",33.0,10.659905866369062
30252,Hommes V,186.,1951,CH,"40.09,2",64.0,10.959293624663275
30253,Escaladelite Hommes,216.,1975,CH,"27.11,9",40.0,16.20192484973635
30254,Hommes III,1776.,1975,CH,"41.14,4",40.0,10.679078358934476
30255,Hommes I,492.,1989,CH,"32.08,0",26.0,13.69638403990025
30257,Hommes III,230.,1974,F,"30.39,4",41.0,14.456142659735477
30259,Hommes IV,729.,1965,F,"39.10,4",50.0,11.236190671031098
30261,Femmes V,84.,1947,CH,"30.55,1",68.0,14.381853294491181
30264,Hommes III,1482.,1969,CH,"38.18,7",46.0,11.506009898656611
30265,Hommes I,289.,1987,CH,"30.36,5",28.0,14.469948954388277
30266,Hommes I,---,1987,CH,--------,28.0,
30267,Hommes IV,168.,1964,CH,"32.22,4",51.0,13.63517874875869
30268,Hommes I,92.,1995,CH,"28.36,5",20.0,15.490216816499208
30270,Hommes III,776.,1973,CH,"33.57,1",42.0,13.088081975514582
30276,Hommes II,---,1979,CH,--------,36.0,
30278,Hommes IV,314.,1960,CH,"34.25,1",55.0,12.82823859157397
30279,Femmes VI,4.,1940,CH,"28.12,4",75.0,15.622955482861615
30280,Hommes III,1721.,1973,CH,"40.38,1",42.0,10.880859810306829
30282,Hommes II,769.,1977,CH,"33.03,6",38.0,13.300036324010172
30283,Hommes II,---,1978,F,--------,37.0,
30284,Hommes I,629.,1993,CH,"33.03,6",22.0,13.300036324010172
30286,Hommes III,158.,1966,CH,"29.48,3",49.0,14.902825356985383
30291,Femmes II,---,1981,F,--------,34.0,
30293,Femmes I,987.,1989,CH,"29.45,8",26.0,14.915472876637926
30297,Hommes III,1628.,1973,CH,"39.35,1",42.0,11.16566288023176
30304,Hommes III,988.,1971,CH,"34.57,1",44.0,12.709496398715688
30305,Femmes III,921.,1975,CH,"30.26,4",40.0,14.518239492466298
30307,Hommes I,---,1992,CH,--------,23.0,
30309,Hommes III,1340.,1969,CH,"37.09,3",46.0,11.845361658533955
30310,Femmes I,63.,1986,CH,"22.07,2",29.0,19.906669083001088
30314,Femmes II,560.,1979,CH,"27.01,8",36.0,16.262491672218523
30318,Hommes II,---,1978,CH,--------,37.0,
30319,Hommes IV,140.,1959,CH,"31.51,2",56.0,13.943259710586444
30323,Femmes III,---,1973,F,--------,42.0,
30325,Hommes III,---,1972,F,--------,43.0,
30327,Femmes I,606.,1994,CH,"26.48,2",21.0,16.591647156559173
30328,Hommes III,657.,1968,CH,"33.21,1",47.0,13.2299539309265
30332,Femmes I,953.,1992,CH,"29.28,7",23.0,15.002560863181618
30333,Hommes III,1308.,1968,CH,"36.51,4",47.0,12.033192747987073
30335,Hommes III,1418.,1973,CH,"37.43,8",42.0,11.736203857043646
30337,Hommes I,717.,1987,CH,"33.38,0",28.0,13.162971839424806
30338,Hommes II,510.,1976,F,"31.39,4",39.0,13.995667962030963
30340,Hommes IV,---,1964,CH,--------,51.0,
30343,Femmes II,267.,1981,CH,"24.54,3",34.0,17.902456912357906
30344,Hommes III,752.,1974,CH,"33.47,8",41.0,13.12443993070076
30345,Femmes III,76.,1973,CH,"22.22,6",42.0,19.76873931431657
30350,Femmes I,---,1988,CH,--------,27.0,
30351,Hommes II,633.,1984,CH,"32.22,8",31.0,13.633486409333498
30352,Femmes IV,293.,1959,CH,"27.45,6",56.0,16.003059440559444
30355,Femmes II,1072.,1982,CH,"31.24,5",33.0,14.062409985597697
30356,Hommes I,900.,1987,CH,"35.06,7",28.0,12.52972880485927
30359,Femmes I,10.,1988,F,"20.12,2",27.0,21.835801610177917
30361,Femmes I,790.,1987,I,"28.00,7",28.0,15.688220801942371
30368,Hommes III,1459.,1968,CH,"38.04,6",47.0,11.548651632234664
30370,Femmes III,1099.,1969,CH,"33.30,2",46.0,13.1938021740436
30371,Hommes V,322.,1946,GR,"47.29,8",69.0,9.289610554357479
30372,Hommes II,1709.,1981,CH,"38.39,4",34.0,11.443975621190813
30373,Hommes I,---,1987,CH,--------,28.0,
30385,Hommes II,599.,1977,CH,"32.09,7",38.0,13.68912982521731
30389,Hommes I,343.,1988,CH,"31.00,4",27.0,14.17171977809315
30390,Hommes II,1689.,1978,CH,"38.29,0",37.0,11.475058762078872
30401,Femmes II,1183.,1979,CH,"33.39,1",36.0,13.15863556048037
30402,Hommes II,---,1978,CH,--------,37.0,
30405,Hommes IV,502.,1965,CH,"36.29,0",50.0,12.107467621934418
30406,Hommes III,---,1974,CH,--------,41.0,
30407,Femmes IV,379.,1960,CH,"29.09,4",55.0,15.102082903691484
30412,Hommes V,345.,1953,CH,"57.03,3",62.0,7.703960864762506
30414,Hommes II,78.,1981,CH,"28.16,1",34.0,15.602428891019494
30415,Hommes II,1191.,1984,CH,"35.15,2",31.0,12.499431042330452
30418,Hommes II,341.,1980,F,"30.37,7",35.0,14.464232807716366
30421,Femmes IV,450.,1959,CH,"31.11,9",56.0,14.119348308107588
30422,Hommes III,575.,1969,F,"32.56,1",46.0,13.494057307822242
30423,Femmes II,808.,1978,F,"28.44,7",37.0,15.445565437480226
30425,Femmes IV,72.,1965,CH,"24.02,7",50.0,18.286927206892244
30426,Femmes II,---,1979,CH,--------,36.0,
30427,Hommes I,962.,1987,CH,"35.43,3",28.0,12.400304800609602
30434,Hommes III,220.,1972,F,"30.33,4",43.0,14.484736599195625
30436,Femmes I,730.,1987,CH,"27.32,4",28.0,16.08036890645586
30438,Hommes II,1702.,1981,F,"38.37,4",34.0,11.44994006358472
30439,Hommes IV,611.,1959,CH,"37.42,7",56.0,11.73965319154621
30446,Femmes II,80.,1977,CH,"22.37,4",38.0,19.637972646822206
30452,Hommes II,795.,1978,CH,"33.09,8",37.0,13.275122363889057
30455,Femmes I,427.,1986,CH,"25.30,7",29.0,17.36199470502233
30456,Hommes IV,410.,1964,CH,"35.34,9",51.0,12.429771704998728
30466,Hommes I,1092.,1988,CH,"36.57,3",27.0,12.013780657862357
30470,Femmes II,---,1985,CH,--------,30.0,
30472,Femmes I,1184.,1990,CH,"32.36,0",25.0,13.5778739184178
30474,Hommes II,306.,1982,CH,"30.25,1",33.0,14.524478529635385
30475,Femmes I,579.,1991,CH,"26.34,1",24.0,16.6804601192058
30478,Femmes I,910.,1989,CH,"29.05,9",26.0,15.120272548952132
30479,Hommes II,590.,1978,CH,"32.06,7",37.0,13.701936570305921
30480,Femmes I,169.,1989,CH,"23.26,5",26.0,18.88588007736944
30485,Hommes III,1596.,1973,CH,"39.17,2",42.0,11.2166853875217
30487,Hommes II,1618.,1985,D,"37.52,4",30.0,11.709306044131756
30489,Hommes I,244.,1994,CH,"30.11,8",21.0,14.588618102131617
30490,Femmes IV,532.,1958,CH,"36.05,1",57.0,12.187734043438462
30496,Femmes I,490.,1989,CH,"25.59,0",26.0,17.169988276670576
30504,Femmes III,137.,1967,CH,"23.27,4",48.0,18.878576952822893
30507,Hommes II,1819.,1983,CH,"40.00,5",32.0,10.98312710911136
30508,Femmes II,359.,1976,CH,"25.40,9",39.0,17.292298004644028
30510,Hommes I,654.,1994,CH,"33.12,7",21.0,13.26350107163341
30514,Hommes I,1057.,1988,CH,"36.35,1",27.0,12.087150284723943
30516,Femmes II,231.,1978,CH,"24.33,4",37.0,18.056217637872933
30526,Femmes III,196.,1968,CH,"24.03,5",47.0,18.280840441023507
30528,Hommes I,105.,1987,CH,"28.43,8",28.0,15.45045361839792
30530,Femmes II,372.,1980,CH,"25.49,4",35.0,17.234643445516593
30531,Femmes IV,38.,1965,CH,"23.09,0",50.0,19.02901689042876
30533,Hommes III,1563.,1973,CH,"39.00,8",42.0,11.26384331419196
30534,Femmes III,874.,1975,CH,"29.53,4",40.0,14.877090810591183
30535,Femmes IV,274.,1960,CH,"27.31,8",55.0,16.083900724796838
30539,Femmes II,615.,1982,CH,"27.22,0",33.0,16.14180749448935
30540,Hommes II,605.,1982,CH,"32.11,4",33.0,13.68188329077661
30542,Hommes II,1368.,1985,CH,"36.07,8",30.0,12.178613005155496
30544,Hommes II,1993.,1978,CH,"43.02,5",37.0,10.212202208018594
30547,Hommes III,744.,1968,F,"33.45,6",47.0,13.133070301291248
30548,Femmes III,681.,1970,F,"28.08,0",45.0,15.647435897435898
30549,Hommes IV,325.,1956,CH,"34.34,3",59.0,12.793873569577498
30553,Femmes I,34.,1994,CH,"21.36,1",21.0,20.569261738682645
30554,Femmes II,733.,1980,F,"28.15,2",35.0,15.607416879795398
30560,Hommes III,---,1969,CH,--------,46.0,
30561,Hommes II,1102.,1982,F,"34.45,1",33.0,12.753766218687412
30562,Femmes IV,348.,1962,CH,"28.32,9",53.0,15.509901514349252
30563,Hommes II,1692.,1976,CH,"38.30,0",39.0,11.47206266318538
30569,Hommes II,1047.,1984,CH,"34.28,9",31.0,12.814021989559334
30570,Femmes II,1019.,1979,F,"30.47,4",36.0,14.418192557590077
30579,Femmes I,944.,1991,CH,"29.24,2",24.0,15.025648040489708
30580,Hommes V,330.,1950,CH,"49.14,1",65.0,8.941209987586742
30582,Hommes III,1920.,1966,CH,"45.10,6",49.0,9.741054405178911
30590,Hommes II,874.,1985,CH,"33.36,6",30.0,13.16849487502248
30591,Hommes II,370.,1978,CH,"30.48,7",37.0,14.41204447797422
30593,Femmes III,551.,1967,F,"27.08,8",48.0,16.220466627288836
30594,Femmes I,407.,1992,CH,"25.23,2",23.0,17.413601775523148
30595,Hommes I,918.,1988,CH,"35.18,5",27.0,12.48770783004121
30596,Hommes II,1212.,1981,CH,"35.21,6",34.0,12.476715129486596
30597,Hommes III,1761.,1974,CH,"41.05,8",41.0,10.701446733888647
30599,Femmes II,---,1980,CH,--------,35.0,
30600,Femmes III,---,1973,F,--------,42.0,
30603,Hommes III,817.,1966,F,"34.09,1",49.0,12.88844563081165
30609,Femmes III,493.,1975,CH,"26.47,8",40.0,16.594153636981645
30610,Hommes VI,56.,1944,CH,"46.24,8",71.0,9.500518941359628
30614,Hommes I,1029.,1989,CH,"36.21,9",26.0,12.131201855379773
30615,Hommes I,---,1989,CH,--------,26.0,
30620,Hommes III,661.,1967,CH,"33.22,1",48.0,13.225971524036003
30621,Hommes III,1662.,1969,CH,"39.57,0",46.0,11.103866565579985
30623,Femmes I,334.,1995,CH,"24.58,4",20.0,17.872600065082985
30624,Femmes IV,437.,1963,CH,"30.42,2",52.0,14.44283742028795
30625,Hommes IV,318.,1963,CH,"34.27,6",52.0,12.818882016571362
30626,Hommes I,241.,1988,CH,"30.11,1",27.0,14.59200956461094
30632,Hommes III,857.,1966,CH,"34.22,0",49.0,12.839859731151375
30633,Hommes I,1175.,1993,CH,"38.06,4",22.0,11.543190416141236
30634,Hommes IV,814.,1965,CH,"40.21,2",50.0,10.926589077887197
30640,Hommes II,1363.,1984,CH,"36.05,8",31.0,12.185368018192912
30641,Femmes V,65.,1954,CH,"29.29,3",61.0,14.99948793227051
30643,Hommes II,566.,1977,F,"31.59,5",38.0,13.906630796012028
30644,Hommes III,---,1969,CH,--------,46.0,
30662,Femmes II,730.,1976,F,"28.14,8",39.0,15.609634787551514
30663,Femmes I,698.,1988,F,"27.21,9",27.0,16.142400529042213
30664,Hommes V,19.,1955,CH,"32.15,5",60.0,13.66443787902348
